ID,Title,Description,Image 1,Image 2,Image 3,Image 4,Price,Web Slug
nz0vv98weejo,cometa,Cometa sin abrir ,http://cdn.wallapop.com/images/10420/9v/lv/__/c10420p597284827/i1850882848.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/9v/lv/__/c10420p597284827/i1850875669.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/9v/lv/__/c10420p597284827/i1850871827.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/9v/lv/__/c10420p597284827/i1850864015.jpg?pictureSize=W800,25,cometa-597284827
nzxyy85777j2,Historia de l'art ,Edición Vicens Vives,http://cdn.wallapop.com/images/10420/9y/jh/__/c10420p602211906/i1870464654.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/9y/jh/__/c10420p602211906/i1870464658.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/9y/jh/__/c10420p602211906/i1870474255.jpg?pictureSize=W800,,42,historia-de-l-art-602211906
9jd2d340ld6k,grifo monomando ,"grifo para ducha termostático. El tornillo interior del paso de agua a veces se afloja, se debería apretar o cambiar. por lo demás todo funciona correcto. Precio algo negociable .",http://cdn.wallapop.com/images/10420/cr/d3/__/c10420p771555360/i2559549352.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/cr/d3/__/c10420p771555360/i2559549373.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/cr/d3/__/c10420p771555360/i2559549391.jpg?pictureSize=W800,,20,grifo-monomando-771555360
8z8493wgxr63,Chaqueta Sinisalo,"Chaqueta de invierno. Usada pocas veces, en perfecto estado. Regalo pantalones de lluvia Bering. ",http://cdn.wallapop.com/images/10420/eb/fb/__/c10420p865716394/i3082139975.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/eb/fb/__/c10420p865716394/i3082139991.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/eb/fb/__/c10420p865716394/i3082140008.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/eb/fb/__/c10420p865716394/i3082140018.jpg?pictureSize=W800,60,chaqueta-sinisalo-865716394
vjr9eplxlwjk,Cuberteria,"Maleta cuberteria clásica. Nueva, nunca usada. ",http://cdn.wallapop.com/images/10420/ab/y2/__/c10420p624727291/i1956210761.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/ab/y2/__/c10420p624727291/i1956199789.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/ab/y2/__/c10420p624727291/i1956218420.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/ab/y2/__/c10420p624727291/i1956199788.jpg?pictureSize=W800,80,cuberteria-624727291
qzm33xy4k16v,Pet Shop Boys  Actually,"Label:EMI  074 74 6972 1Format:Vinyl, LP, AlbumCountry:SpainReleased:Sep 7, 1987Genre:ElectronicStyle:Synth-pop",http://cdn.wallapop.com/images/10420/9y/qz/__/c10420p602562108/i1871909853.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/9y/qz/__/c10420p602562108/i1871919513.jpg?pictureSize=W800,,,25,pet-shop-boysactually-602562108
4z4gvqgyv8zy, Disco Fever,"Sello:Universal  556 408-2Formato:2 × CD, Compilation, Reissue País:UK & EuropePublicado: Género:Electronic, Funk / SoulEstilo:Disco",http://cdn.wallapop.com/images/10420/9s/m8/__/c10420p592262262/i1832563615.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/9s/m8/__/c10420p592262262/i1832576502.jpg?pictureSize=W800,,,25,disco-fever-592262262
p61y1dlvkx65,Impresora multifunción Hp,"HP OfficeJet Pro 7720. Impresora Multifunción Tinta de Formato Ancho A3/A4, Imprime, Escanea, Copia y Fax, Wi-Fi, Ethernet, USB 2.0, HP Smart App, Pantalla LCD Táctil, Blanca.
Muy poco uso


",http://cdn.wallapop.com/images/10420/ea/ad/__/c10420p863807255/i3075107870.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/ea/ad/__/c10420p863807255/i3075107888.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/ea/ad/__/c10420p863807255/i3075107893.jpg?pictureSize=W800,,200,impresora-multifuncion-hp-863807255
8z8gv2kl7d63,cerámica marroquí,cuenco antiguo de Fez. Mediados del XIX. perfecto. 29cm,http://cdn.wallapop.com/images/10420/9j/5n/__/c10420p576372570/i1767907645.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/9j/5n/__/c10420p576372570/i1767932252.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/9j/5n/__/c10420p576372570/i1767918915.jpg?pictureSize=W800,,175,ceramica-marroqui-576372570
w67g4rdwww6x,Vinilo Jean Michel Jarre,"Disco vinilo JEAN MICHE JARRE 
Rendez Vous ",http://cdn.wallapop.com/images/10420/a7/1a/__/c10420p616479476/i1923899968.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/a7/1a/__/c10420p616479476/i1923912300.jpg?pictureSize=W800,,,18,vinilo-jean-michel-jarre-616479476
0j2rypemnn6y,Televisor Loewe ,"Tv Loewe modelo Xelos A 20
Pantalla LCD
20 pulgadas
En buen estado, se entrega con TDT como se aprecia en la foto ",http://cdn.wallapop.com/images/10420/9v/27/__/c10420p596366959/i1847897274.jpg?pictureSize=W800,http://cdn.wallapop.com/images/10420/9v/27/__/c10420p596366959/i1847901135.jpg?pictureSize=W800,,,30,televisor-loewe-596366959
